1.113278163395285070e+00,-6.869399255681078564e+00,4.064464870584376222e+00,1.698862838472286896e+01,1.036916378830086671e+01,-6.852946981806331550e-01,3.331604574935532526e+00,6.086225940711546656e+00,-4.578132045397165228e-01,2.914787377636804067e+00,1.877806153325129301e+01,1.861112697367826740e+01,6.445835666541954723e+00,1.310139733144996477e+01,5.780302470328456010e+00,2.893475505655898949e+00,-2.114624503856472604e+00,9.005033502503598797e-01,1.365482155337324421e+01,-3.748726114463751813e-01,-1.940902449361303628e+00,5.726443996764269073e+00,1.672242452286679892e+00,-5.563883589250062656e-01,6.389284044230980619e-02,7.902498768660074724e+00,1.415451601851064645e+01,8.856466683187989020e+00,-9.023151273979413745e+00,7.308846221505008955e+00,8.470452272300770247e+00,-5.390890739918510199e-01,1.406183927950648949e+00,-2.016381190563533155e-01,4.973713454469964823e+00,-1.192730789197567809e+00,-6.444362537043389905e-01,7.528681164697307082e+00,7.967541937484809544e+00,3.786308395364081925e+00,-5.279668702877444719e-01,8.367917100450075196e-01,1.245670204478948406e+01,2.754001978545878693e+00,-2.112573039967989175e+00,1.675618709278277407e+01,1.225180916804727360e+01,4.187199266775265549e+00,4.792891917749098951e+00,-2.105768244504551134e-01,1.701942523544664354e+01,5.893600951774741858e+00,8.127836613995654602e+00,1.461968302088770777e+01,2.121280854863506704e+00,2.745385965805530848e+00,3.590965421704515492e+00,-4.653112427658899541e+00,-1.023366589956165029e+00,1.521102289037431454e+01,1.214864196947391406e+01,-5.421608262985763815e+00,7.989424031015917471e+00,2.645038509926942893e+00
-5.962839955798742153e-01,-8.829496711903290773e+00,-2.355907131761767470e-01,1.823858140031143904e+01,1.264139976000476651e+01,-2.365478040029390439e+00,3.732006570430810299e+00,1.029026996515900017e+00,-3.717813913138611870e+00,-4.561117679175974438e+00,5.439018751596540469e-01,1.000677767347802316e+01,1.667843791919849750e+01,1.024120318913432115e+01,5.877560497427818831e+00,5.784917049688759860e+00,-1.485313665572582043e+00,1.778433623256363560e-01,5.460481105937345703e+00,1.086364448117847381e+01,1.479381638599272542e+01,1.090336647857508545e+01,-4.697933895313356700e+00,9.480897423714583994e+00,-2.064661932914586551e-01,1.572524802084953066e+01,1.553411873430398948e+01,2.054704488029414478e+01,1.891617639984101373e+01,-1.408488723998488013e+00,6.496354395654406311e+00,8.979900425524375507e+00,-6.259290924079103036e+00,2.128795237801703877e-01,8.157212616801290395e-01,1.682528484843232874e+01,1.405792256391934458e+01,1.420788613325277083e+01,3.158548595635519263e+00,-3.877612770761440952e+00,-5.172622321573138393e+00,-2.342194178444555241e+00,-9.182802277852216699e-01,1.061862188274831098e+01,9.682485452367924239e+00,6.265294588481269855e+00,-6.035673424924739905e+00,3.555462731922264474e+00,-4.909298685878580315e+00,-2.986534261916024668e+00,-2.035565751666916334e+00,1.929226024186374744e+01,1.370098596887646636e+01,-2.187673709540033373e-01,6.770664963025997407e-01,-2.043974132919734732e+00,8.630030604047003173e-01,-4.642663250562057087e+00,6.736507198912367045e-01,1.073480300493479511e+01,6.987331502739983158e+00,5.092592471126529574e+00,1.860477910555916825e+00,-1.194870860077352992e+00
1.933105663765109394e+00,3.975708128794231300e+00,7.007445958513681461e+00,2.844739608413290100e+00,1.483188016910638751e+01,1.767753081400130810e+01,-9.720577966801645431e+00,-4.291445183509073225e+00,-7.167019121291522410e+00,-6.020071778254260764e+00,-1.559309382397435328e+01,1.144892043958554950e+01,1.233061058051356618e+01,8.433427788348041076e+00,3.229025728692465513e+00,-6.935083190626965433e+00,-3.670454669637889467e+00,1.385369445130746868e+01,1.057943602121677529e+01,9.064746099694335868e+00,1.050943390075286743e+01,1.854433123326872845e+01,-4.016955339228853283e+00,-6.431840700183406589e+00,-1.354415817030934832e+00,-3.971410028469416487e-01,-1.057842395964578186e+00,3.712128476815460765e+00,1.091625713774833173e+01,1.182259278764263755e+01,7.169563703554124423e+00,-1.472900534081054813e+00,-6.901681171502900281e-01,-2.723801495076418444e+00,2.707736060175203185e+00,1.128881833776458876e+01,1.903988760667959923e+01,-1.468950404901819828e+00,-6.952316518416548075e-01,1.116978595977947908e+00,9.017637025149380037e+00,1.122142717334898521e+01,1.583903616213705590e+01,1.575420246970212013e+01,-2.049084180026445878e-01,2.772019913928374546e+00,-6.284014799191588452e-01,9.380129650115911488e-01,2.543403990774486978e+00,1.435334261119547206e+00,7.371221156116460449e+00,8.689004122116084972e+00,8.760621124356376299e+00,3.377619013411749194e+00,6.496846734099730014e+00,-9.491892373126209037e+00,2.934515762111095327e+00,2.673768803889057466e+00,1.895994824580126359e+00,7.526566542759137945e+00,9.569163720507049220e+00,1.940536936014716574e+01,1.352326970160811825e+01,-1.323536965268469423e+00
4.082725353190976847e+00,-4.422951868637641226e-01,1.121042678743878440e+01,1.291989546955025148e+01,1.245244462405005414e+01,3.764048802103862279e+00,4.153297772795325749e+00,1.486804918669798914e+00,8.410107871105042321e+00,5.215006633143542736e+00,1.630954081703518455e+01,2.024696214962224516e+00,1.455759566177348319e+01,-7.578048034493696683e+00,1.174657029077716075e+00,-1.115337219573036137e-01,4.107084935811148085e+00,5.910604573639708370e+00,3.056776548276127770e+00,2.380757901368404461e+01,9.585259387750136639e+00,-1.472968152926199537e-01,-1.061003302433098128e+01,6.318944513555265985e+00,-2.264453565248739864e+00,7.509634568415582301e+00,3.388806529235266041e+00,2.224538129591168101e+01,1.284112839986838317e+01,4.523789248423409681e+00,-1.255289598453537270e-01,4.793104121019434061e+00,-5.651439829925434033e+00,1.401350183174619179e-01,1.136187564124900184e+01,1.532141663853042735e-02,3.395270427856248219e+00,7.216271975085424728e+00,2.520340239845605179e+00,1.661711040866229894e+00,-7.971030021581881897e-02,8.406181135999018395e+00,-7.785602654025382208e+00,-4.370731611319159882e+00,-9.976335794086201858e-01,1.230274435431356572e+01,1.312096239248361229e+01,3.735866062491796313e+00,5.517137847734296940e+00,-4.335190889214998400e+00,3.682790499195755629e+00,4.029911907797636417e+00,5.676904432110698728e+00,1.985691053970955622e+01,6.608306434157959153e+00,-1.628178492782896836e+00,5.009733731844798754e+00,6.910118957544410634e+00,9.625946229070860838e+00,1.537935912809673411e+01,1.603787224018214630e+01,9.542432429064128030e+00,-7.728196858524433388e+00,-1.630370193266816425e+00
1.274846485824579378e+00,-3.867762561510803998e+00,-1.376086179952710431e+00,-7.272758598932087537e-01,1.310641211741874912e+01,-5.442282517637909933e+00,5.840118395151834285e-01,2.005511578125072081e-01,2.375139995630913603e+00,2.618582956313006527e+00,1.839591205446120092e+00,8.119847223362761213e+00,3.994770507603180754e+00,8.798248667428261172e+00,2.515064152595631874e+00,-6.732124121140794060e+00,6.548522765124797473e+00,2.617282619098785901e+00,2.557502584179310645e+00,1.854972029596149952e+01,1.507590897001574959e+01,-6.247586074212221341e+00,-4.746907107977807350e+00,2.305804010254356662e+00,-4.382150337306136123e+00,-4.625822085724602406e-01,5.266436626283566014e-01,9.610602920074011735e+00,1.378993676396838453e+00,1.789385473930050807e+01,1.587191602511319743e-01,-4.012148692646035464e+00,-1.560945151152681731e-03,6.653354184547275452e+00,1.252450972154766262e+01,4.950127411657883947e+00,2.516853620025572891e+00,2.271767926561076933e+01,6.078099640063975073e+00,-6.010565188683103521e-02,-1.074287280762451946e+00,6.331052535255874858e+00,1.797572854645496676e+01,1.247359042874604285e+01,1.465746721822413612e+01,1.467728793550244148e+01,-5.313536394248106198e+00,4.995032206666926378e+00,2.509006264032800360e-01,-1.262325633046160078e+00,-3.539492178004958856e+00,2.007660440744234442e+00,1.342087851570013868e+01,1.111513422925006722e+01,9.606566749038115915e+00,4.540472449561169022e+00,1.222380277153726880e+00,4.382662757757768368e+00,6.260744421274885063e+00,-1.473414625346718410e-01,2.611880979503904143e+01,5.330551169254572841e+00,7.843545702085007676e+00,4.812478024432524037e+00
2.006781802736389952e+00,-4.749146463503102211e+00,5.524880704868118997e+00,8.694891915269167271e+00,-3.296965602487397007e+00,5.453620334636109845e+00,4.052478820207597643e+00,7.630070596465097665e+00,2.828683405838328113e+00,6.563612901229747720e+00,1.541648551618339624e+01,1.439370736295023967e+01,1.097978061671596350e+01,1.582016737813209062e+01,-8.219173755847346996e+00,-2.514965941254625026e+00,-7.396084907725502866e+00,5.871095211947902293e+00,1.529535077546010413e+01,1.726496313273064587e+01,1.497169058713258138e+01,1.391345024790833662e+00,3.153145767524901721e+00,-9.516562793261968967e-01,-1.380547917584817430e+00,9.243244454488086959e+00,1.732301572557964420e+01,2.020539394819362755e+01,2.433132577604591518e+01,5.764143071069745439e+00,-5.163622142974052309e+00,6.121624810317110033e-01,-7.185059984184478665e-01,2.904592666779022281e-01,-5.211850789742703327e+00,6.750476562342121234e+00,2.378743123264751791e+00,1.904926286877095620e+01,6.461108191023628322e+00,-6.561987371027212745e+00,2.351119177354650702e+00,6.410241234051391679e+00,5.532042713007774282e+00,-1.588235406548541784e+00,7.296834081789421944e+00,1.601495460495737788e+01,9.079267497174463131e+00,7.046031452821886809e+00,-3.238377437115978363e+00,5.468034947461206663e-01,1.046815516031707460e+01,5.798733496017577593e+00,1.715919216177652373e+01,1.394241986607570105e+01,2.776416903021000859e+00,2.276453716005839123e+00,4.939098963065478465e+00,4.645035353763772079e+00,1.625995068479516803e+01,1.843442015053518901e+01,1.136877045335641867e+01,1.493269540287024455e+01,8.410656735095926706e+00,-2.475031059558734370e+00
3.360467551962086130e+00,4.924875151687304609e-01,2.265634408584356052e-01,9.866859816636011971e+00,1.198251692074774688e+01,3.242338099560711839e+00,9.172366908773145866e+00,7.515109216769371159e+00,-6.601258607945087675e+00,2.152579418938270983e+00,5.434389438997691890e+00,1.415648810114274347e+01,5.283820224059469162e+00,-1.710622235398333135e+00,1.069061569360084007e+00,-2.823019308651522508e+00,-5.816125762508296271e-01,5.488235003181637595e+00,5.970425875180696451e+00,1.934199619751881016e+01,3.743374786913941321e+00,3.834027749466273893e-01,2.141614585246652158e+00,4.482370051152213541e+00,-3.630051048988610418e+00,3.709644307033919119e-01,1.569261810688744241e+01,1.869906009244712664e+01,2.514503305369201414e+00,-4.616781331429387514e+00,-6.348505123288580521e+00,-1.490543363736769322e-01,-7.725481853011824995e+00,-4.381822762611053967e-01,1.491167438003217427e+01,1.102009763419983379e+01,8.509520876472079109e+00,3.991652965511034878e+00,1.957153356808457367e+00,2.696642493608801594e+00,2.868379839800480280e+00,5.244363478427261249e+00,1.554298445035727028e+01,1.827342882131625856e+01,1.697813156102339960e+01,2.532572548218463737e+01,5.858853187867199885e+00,2.882107314357117200e+00,-1.651331862847076337e-01,1.609983697248397405e+00,7.696036939585219727e+00,1.606237895034564644e+01,1.079997134087118837e+01,1.511313952883345024e+01,1.362549629243058469e+01,-1.933971834618548158e+00,4.443519181232836956e+00,3.565093980091541326e+00,5.252261830682207311e+00,4.043070102247455111e+00,1.903679382653915297e+01,1.058882074766391845e+01,-1.038615352399967051e+00,-1.218427709182837271e+00
7.077536007643420390e+00,3.531960632862407579e+00,1.124125677548545710e+01,1.245089898133950257e+01,1.476224958106530138e+01,1.379765233750843123e+01,2.018811917948939083e+01,2.500453461022233093e+00,-3.175920675955419270e+00,1.292063532751311472e+00,5.960792013506733156e+00,9.436085000965405811e+00,6.769812765522865483e+00,7.062880476403140761e+00,2.878027085726359680e+00,-9.888856255129855555e+00,-5.622380244564281426e+00,4.735181191552640279e+00,2.457439180466816531e+00,1.400348142040578558e+00,1.495144350489115048e+01,1.209735003264044906e+01,4.326667518144795999e+00,-3.559170465659095228e+00,9.090479081230137259e-01,3.870144950457479638e+00,1.039164945624630754e+01,5.798842094144711190e+00,7.749806568623284875e+00,1.727137398706021187e+01,1.641273070544269741e+00,2.871525759255512789e+00,4.369139765740309933e+00,7.260754777957389550e+00,1.085685075380703424e+01,1.227325885002287897e+01,1.364426585532604186e+01,6.730893668479893677e-01,2.260215770819109071e+00,-6.390376260004910769e-01,5.001141694749879463e+00,-3.722814240756084025e+00,-4.018729425172397285e+00,2.478157688662821556e+01,-2.388739550241286480e+00,4.178625091005350178e+00,2.377420766774704930e-01,-5.206601350753476964e+00,1.756479801363569404e+00,3.059837531067514771e+00,1.129308555597736330e+01,1.916614490543636151e+01,2.848562719080764083e+00,1.980766104013003792e+00,1.017413730204556366e+01,3.516352303631207210e-01,-2.055527295974339808e+00,-2.230133364716479161e+00,1.144489656077496420e+01,4.184265695958321984e+00,-4.712533538349926943e+00,3.214803533932054869e+00,-8.667548914393233161e+00,3.370991971655372232e+00
5.920954588693128073e-02,-2.469307468803784156e-01,9.237975791748008092e+00,1.178565743866037252e+01,9.522698416098403840e+00,4.053312157364779011e+00,7.873776586380101250e+00,9.661714798156322281e-01,1.720337989450989369e+00,-1.258413039463835315e+00,1.479023576981697019e+01,1.996788816707169190e+01,1.412661528093029517e+01,3.746244938833899862e+00,-9.918726359844298734e-01,-5.175287616532464163e+00,-4.002220253241246972e+00,-3.992251483664283285e+00,1.268097423788636569e+01,8.722018911231073091e+00,-2.543006372449219121e-02,2.142792409424416533e+01,2.200475951450179934e+00,-1.294425925607129280e+01,-1.778741829294944843e+00,-3.377342479758751903e+00,1.969777475514062681e+00,1.788285970873724651e+01,1.745645209392399266e+01,1.228714108842840602e+01,6.316292997601275161e+00,9.718650085689208851e-01,-1.667488105688081923e+00,-2.132980849233452325e-01,7.329507573604667314e+00,2.002796066269723596e+01,2.095355292388486745e+01,2.994941459200261225e+00,2.883605329700016817e+00,5.133774627027892556e+00,3.897597604083156142e+00,1.307768907577542450e+01,1.737268436806074234e+01,1.262844464872999950e+01,1.197703113580009848e+01,1.569411516214963953e+01,1.025967405100570673e+01,-4.853490518264404585e+00,9.840396827095865273e-01,-6.732226485110357928e+00,1.220919066252363372e+01,2.318759821666170229e+00,5.591948514650082913e+00,2.212012826438993685e+01,1.435143509610113988e+01,1.213203743938518819e+00,2.154660967187154164e-01,-2.818388543092347653e+00,1.289853921410774085e+01,1.882995349061113188e+01,1.761987806115807942e+01,1.673853366441476709e+01,6.443283800534318928e+00,2.589328306446336825e+00
-3.399514233487070491e+00,6.625324922780551518e+00,1.331794849694263050e+01,1.804463949134739664e+01,-1.519996049877281763e+00,6.632362261718943053e+00,-3.515048271973171712e+00,-3.500224799889056548e+00,1.103937819201696868e+00,-5.487676036565811266e+00,2.142026215772613540e+01,1.480945272141999780e+01,1.419954810657404032e+01,6.353982081732932663e+00,2.026463947467642690e+00,1.546370600275104312e+00,-4.039744611466415947e+00,-8.095199022136911893e-01,1.918113831264935598e+01,1.021989377054032389e+01,6.546016759236581883e+00,2.083927752111813447e+01,2.507334095195470347e+00,2.546162250911554903e+00,1.897236474448399823e+00,6.527958497921983572e+00,1.387504559722871456e+01,5.199785099412466138e-01,1.947977237650887972e+01,1.120851245478535851e+01,4.006852485445689283e+00,-1.063544343803116687e+00,-1.724702126547198677e+00,-5.654810659142351703e+00,1.093794415140832221e+01,2.583764302499852761e+01,1.356899730602823340e+01,1.185545069095779525e+01,1.600113897443989242e+00,-1.387079395256414438e+00,8.101426925682737590e-01,-1.717328989792005878e+00,-4.649388425752116305e+00,5.010857605390078851e-01,-1.419433704083717718e+00,1.479622034711179701e+01,4.543463336151132737e+00,1.410311685097933365e+00,3.025008789758699468e+00,-9.972755404278782265e+00,4.215287225418160588e+00,-4.258637707867015010e+00,9.285728566580679910e-01,1.341668618568995441e+01,-4.524833650212087832e+00,-8.473530427986819547e-01,-2.180798998558073354e+00,-2.340947487413711947e+00,1.409654502270510967e+01,2.029284862698117031e+00,1.485225616128244219e+01,2.516377593461351037e+00,-7.959157106968026696e-01,-3.602778724781394715e+00
